name,Group,Label,D_58,W_58,D_59,W_59,D_62,W_62,D_83,W_83,D_87,W_87,D_88,W_88,D_89,W_89,D_92,W_92,D_110,W_110,D_115,W_115,D_116,W_116,D_117,W_117,D_120,W_120,D_122,W_122,D_159,W_159,D_160,W_160,D_163,W_163,D_164,W_164,mean_n_neg_charged,std_n_neg_charged,occ_n_neg_charged_gt0,Y23 RMSF (A),R79 RMSF (A),I110 RMSF (A),G163 RMSF (A),Gate (r84-90) mean (A),Gate (r84-90) SD (A),Gate RMSD mean (A),Gate RMSD SD (A),Gate drift100 (A),Gate slope (A/ns),Latch RMSD mean (A),Latch RMSD SD (A),Latch drift100 (A),Latch slope (A/ns),max_saltbridge_occupancy_pct,n_saltbridges_gt50pct,mean_top3_occupancy_pct,delta_D_58,delta_W_58,delta_D_59,delta_W_59,delta_D_62,delta_W_62,delta_D_83,delta_W_83,delta_D_87,delta_W_87,delta_D_88,delta_W_88,delta_D_89,delta_W_89,delta_D_92,delta_W_92,delta_D_110,delta_W_110,delta_D_115,delta_W_115,delta_D_116,delta_W_116,delta_D_117,delta_W_117,delta_D_120,delta_W_120,delta_D_122,delta_W_122,delta_D_159,delta_W_159,delta_D_160,delta_W_160,delta_D_163,delta_W_163,delta_D_164,delta_W_164,hydration_count_pocket_4A_mean,hydration_count_pocket_4A_std,hydration_count_pocket_4A_min,hydration_count_pocket_4A_max,hydration_count_pocket_4A_early20_mean,hydration_count_pocket_4A_late20_mean,hydration_count_pocket_4A_drift20,hydration_count_pocket_4A_slope,hydration_count_pocket_4A_slope_per_ns,gate_bridge_occupancy,triple_bridge_occupancy,mean_n_triple_bridge_waters,co_occurrence_occupancy,mean_run_duration_ns
nonb_048_nb,False Positive,0,0.0024,0.0302,0.9837,0.8623,0.4491,0.1002,0.1141,0.0106,0.1328,0.0342,0.5754,0.7938,0.7425,0.0709,0.5281,0.0717,0.2738,0.0733,0.3912,0.802,0.0,0.8892,0.7196,0.9128,0.5403,0.0269,0.9478,0.2999,0.9666,0.3578,0.5925,0.0155,0.7237,0.0513,0.7726,0.0057,0.8743784136300644,0.3314223942461287,0.8743784136300644,0.957,1.044,0.739,1.068,1.10157,0.35961,2.3265,0.6227,0.1052,0.000296,1.2264,0.3317,0.3523,0.000813,97.86,3,91.23,-0.0024,-0.0302,-0.7082999999999999,-0.38709999999999994,0.4491,0.0155,0.1141,0.0106,0.1328,0.0342,0.5738,0.15890000000000004,0.6496000000000001,0.05700000000000001,0.5281,0.0717,0.2738,0.0701,0.21930000000000002,0.08889999999999998,0.0,0.10670000000000002,0.6683,0.09619999999999995,0.5387,0.0188,-0.16469999999999996,-0.181,0.9617,0.1353,0.5917,0.0155,0.7229,0.0513,-0.5445,-0.0009000000000000002,73.94458027709861,5.494624435252002,58.0,91.0,71.37142857142857,74.2530612244898,2.8816326530612315,2.89622739182721,0.0062995701834197,0.8478,0.7856,0.7879,0.8456,4.4659
nonb_025_nb,False Positive,0,0.26,0.6985,0.9861,0.8998,0.3765,0.1402,0.3659,0.0024,0.467,0.0016,0.2714,0.5721,0.5558,0.0391,0.2999,0.0122,0.1426,0.0782,0.784,0.6976,0.0057,0.511,0.5933,0.7759,0.2152,0.3415,0.828,0.8989,0.4075,0.1165,0.5909,0.0399,0.2363,0.1557,0.5713,0.0424,0.2864596070758947,0.4522870102464482,0.2863780875519687,1.051,0.762,1.041,0.996,0.58729,0.08792,2.7938,0.8643,1.4942,0.004344,2.3745,0.6646,0.9753,0.002624,96.56,2,63.79,-0.26,-0.6968,-0.1361,-0.1614,0.3765,0.1394,0.3659,0.0024,0.467,0.0016,0.2714,0.5721,0.1899,0.0334,0.2975,0.0024999999999999996,0.1426,0.010599999999999998,0.4376,0.392,0.0057,0.5102,0.5925,0.45720000000000005,0.207,0.048099999999999976,-0.7424999999999999,-0.8989,0.4075,0.11570000000000001,0.5909,0.0236,0.2363,0.15410000000000001,0.3447,-0.0383,66.7636511817441,5.6686169645438,50.0,88.0,63.27755102040816,67.91428571428571,4.63673469387755,5.829535770887921,0.0126797950427143,0.6814,0.5817,0.6154,0.6424,1.0246
nonb_032_nb,False Positive,0,0.9397,0.3064,0.9747,0.4515,0.0,0.0709,0.0033,0.0269,0.0244,0.2037,0.5257,0.7628,0.6895,0.7253,0.0171,0.1989,0.1002,0.3154,0.3594,0.8892,0.3806,0.8223,0.6438,0.4328,0.3015,0.1915,0.8419,0.4849,0.7653,0.6968,0.4108,0.0693,0.546,0.5534,0.6333,0.498,0.181625499307084,0.4228473733643726,0.1665443873807777,0.917,0.662,0.715,0.696,0.40686,0.10578,2.7067,0.5475,0.8783,0.002194,1.443,0.3941,-0.5192,-0.001536,95.7,2,63.74,-0.9397,-0.3064,-0.7539,0.12310000000000001,0.0,0.0709,0.0033,0.0269,0.0244,0.1972,-0.20379999999999998,0.19640000000000002,0.5827,0.27060000000000006,0.0171,0.1989,0.1002,0.011399999999999993,0.1272,0.2591,0.3749,0.2526999999999999,0.6284,0.2909,0.2706,0.000800000000000009,-0.5518000000000001,-0.39849999999999997,0.7653,0.6903,0.4084,0.0652,0.546,0.5534,0.4931,-0.37,76.43276283618582,5.4515127988696,60.0,95.0,75.0734693877551,78.17142857142858,3.097959183673481,2.077084810015688,0.004517857118033,0.9108,0.7249,0.9775,0.8988,2.7681
nonb_067_nb,False Positive,0,0.8028,0.9079,0.9943,0.546,0.6023,0.0359,0.0008,0.0864,0.0261,0.0285,0.2714,0.1084,0.6577,0.1817,0.2934,0.1076,0.5632,0.0073,0.5159,0.0856,0.0,0.0033,0.0448,0.0391,0.6023,0.0253,0.9478,0.6487,0.0016,0.0505,0.6544,0.0106,0.7922,0.128,0.8802,0.4923,0.8780467922067335,0.3272317571724951,0.8780467922067335,1.078,0.454,1.071,0.742,0.41957,0.0949,3.6034,0.8465,1.5625,0.004024,2.2097,0.5146,0.4356,0.000876,93.39,1,31.13,-0.8028,-0.7702,-0.005700000000000038,-0.32030000000000003,0.0049000000000000155,0.009700000000000004,-0.0008,0.043199999999999995,0.0261,0.0285,0.2673,0.1084,0.43200000000000005,0.1328,0.2934,0.0717,0.5632,0.0073,0.5159,0.0856,0.0,0.0033,0.0448,0.0391,0.6023,0.0253,0.048900000000000055,-0.6479,0.0016,0.0505,0.6544,0.0106,0.7922,0.128,-0.0969000000000001,-0.011400000000000021,69.93072534637326,6.043654802315662,52.0,91.0,70.79591836734694,72.21632653061225,1.4204081632653072,0.423643907839093,0.0009214658136793,0.2129,0.06,0.0615,0.0847,0.4412
nonb_081_nb,False Positive,0,0.0,0.0766,0.991,0.9438,0.3268,0.0367,0.0179,0.0041,0.5868,0.1312,0.6854,0.4751,0.621,0.0709,0.2404,0.013,0.617,0.0676,0.8183,0.4311,0.097,0.6031,0.5982,0.6267,0.9324,0.8981,0.0725,0.5575,0.7612,0.6536,0.7213,0.7237,0.0465,0.7017,0.0,0.7767,0.3739300562484715,0.512482392533226,0.3596641395614249,1.062,0.564,0.592,1.1,0.47743,0.09712,1.9136,0.7033,0.8814,0.00288,2.1227,0.4628,0.5894,0.001915,97.02,1,42.31,0.0,-0.0766,-0.4686,-0.9234,-0.2355,-0.030900000000000004,0.0179,0.0041,0.5868,0.1312,0.6821,0.31220000000000003,0.6194,0.06269999999999999,0.2404,0.0106,0.6162,0.0465,0.8183,0.3839,0.0196,0.3357,0.27619999999999995,0.26730000000000004,-0.7832,-0.6634,-0.0725,-0.5567,0.7384,0.5281,0.6048,-0.11330000000000001,0.031000000000000003,-0.4067,0.0,-0.6943999999999999,75.45802770986145,5.615541104519019,58.0,93.0,74.33877551020409,77.37142857142857,3.0326530612244795,3.6324793131734663,0.0079009881743849,0.5855,0.3201,0.3651,0.5105,0.7698
nonb_054_nb,False Positive,0,0.3977,0.8949,0.8786,0.9723,0.0,0.6927,0.335,0.5664,0.5925,0.4727,0.1516,0.2657,0.6724,0.5835,0.0,0.5518,0.2005,0.445,0.555,0.6993,0.0196,0.2738,0.1206,0.2469,0.6243,0.1255,0.5884,0.8606,0.5681,0.4955,0.7376,0.1125,0.4254,0.2877,0.3399,0.0954,0.5813972446400913,0.4966238712768853,0.5797668541615717,3.096,1.656,0.773,0.701,0.67314,0.22316,2.1555,1.0644,-0.5327,-0.000652,1.6014,0.3882,-0.1598,-0.000488,92.74,1,49.0,-0.3977,-0.8941,-0.13119999999999998,0.01629999999999998,0.0,0.37809999999999994,0.3326,0.24609999999999999,0.5248,0.21439999999999998,0.09780000000000001,0.2078,0.6608999999999999,0.5077,0.0,0.5509999999999999,0.2005,0.3961,0.5053,0.6013999999999999,0.0196,0.1728,0.1003,0.1834,0.6096,0.1027,-0.2705,-0.5746,0.5607000000000001,0.4507,0.7376,0.1052,0.4254,0.26239999999999997,0.2885,-0.0293,80.94213528932356,6.521039337310159,60.0,105.0,80.83265306122449,78.43673469387755,-2.395918367346937,-2.871395235857696,-0.0062455578811477,0.8643,0.3163,0.3403,0.7061,0.691
nonb_013_nb,False Positive,0,0.0114,0.4743,0.9804,0.9788,0.564,0.2037,0.5803,0.0994,0.454,0.1777,0.2559,0.4825,0.6903,0.3855,0.6275,0.0179,0.2918,0.2152,0.6341,0.6683,0.6137,0.8337,0.7954,0.4148,0.4026,0.1271,0.7017,0.815,0.5143,0.2942,0.7661,0.0994,0.6072,0.8647,0.6292,0.0725,0.7375886524822695,0.4463832421658299,0.7347354691448602,0.958,0.749,0.664,0.69,0.501,0.12694,3.782,0.8493,1.4372,0.00419,4.3851,1.1906,2.1221,0.006407,97.15,2,62.21,-0.0114,-0.4735,-0.3912,-0.38550000000000006,0.5159,0.001600000000000018,0.5803,0.0994,0.454,0.1769,0.2559,0.4507,0.4091,0.18339999999999998,0.5036,0.003299999999999999,0.2918,0.07830000000000001,0.3357,0.30400000000000005,0.6104,0.5738000000000001,0.4458,0.3154,0.32280000000000003,0.0554,-0.6976,-0.5608,0.5143,0.2551,0.6829,0.0456,0.4727,-0.31379999999999997,-0.25020000000000003,-0.039099999999999996,77.08312958435208,7.058696785643314,59.0,103.0,71.65306122448979,77.83673469387755,6.183673469387756,10.039223338085264,0.0218362660969771,0.7594,0.5997,0.7129,0.7406,1.0
nonb_072_nb,False Positive,0,0.9038,0.6691,0.9853,0.9055,0.0024,0.5974,0.0,0.0187,0.0326,0.0147,0.4621,0.6496,0.4067,0.0489,0.2771,0.5387,0.176,0.577,0.7253,0.63,0.0,0.476,0.013,0.5632,0.9462,0.7742,0.8223,0.9226,0.3456,0.617,0.793,0.3293,0.7074,0.0261,0.5249,0.5395,0.4081682562973832,0.4918261979035286,0.4080052172495312,1.463,0.552,1.346,0.868,0.50971,0.11343,2.9205,0.9823,2.1314,0.005085,2.0448,0.263,0.1018,0.000131,94.4,1,31.47,-0.9038,-0.6577000000000001,-0.03749999999999998,0.05290000000000006,0.0024,0.5974,0.0,0.0187,0.0326,0.0147,0.4621,0.6063999999999999,0.4067,0.0473,0.2771,0.5387,0.176,0.5663999999999999,0.29250000000000004,0.4116,0.0,0.3227,0.0073,0.27219999999999994,0.2217,0.3269,0.3024,-0.3439,0.3448,0.5761999999999999,0.4653999999999999,0.23710000000000003,0.7058,0.025300000000000003,0.066,-0.4653999999999999,71.91524042379788,5.485788485618505,57.0,90.0,70.12653061224489,74.48979591836735,4.363265306122457,3.59562928569722,0.0078208358579602,0.8658,0.4715,0.5127,0.7361,0.8454
nonb_089_nb,False Positive,0,0.291,0.7001,0.824,0.8786,0.0,0.0701,0.0,0.0,0.0,0.0285,0.8403,0.7441,0.4474,0.4148,0.0,0.0546,0.009,0.3945,0.5721,0.8305,0.5949,0.8875,0.7376,0.542,0.9478,0.63,0.4075,0.6968,0.7742,0.6683,0.4743,0.2176,0.564,0.4939,0.6683,0.2445,0.1259476644656395,0.3760164191479763,0.1107850330154072,3.881,0.883,1.011,1.017,0.40514,0.09794,3.1429,0.5282,-0.0758,0.00032,1.8736,0.3709,0.0056,-3.7e-05,88.02,2,56.1,-0.291,-0.6878,-0.8118,-0.5729,0.0,0.0701,0.0,0.0,0.0,0.0285,0.7978,0.5672999999999999,0.4474,0.4075,0.0,0.0546,0.009,0.026100000000000012,0.44989999999999997,0.5917,0.3578,0.4441,0.5142,0.36669999999999997,-0.5998,-0.5094,-0.40669999999999995,-0.6895,0.7742,0.6667,0.46859999999999996,0.207,0.564,0.4866,0.5167,-0.2331,80.24123879380603,6.359803559692362,58.0,99.0,82.88979591836734,80.09387755102041,-2.7959183673469283,-3.843130540047625,-0.008359174638494,0.8936,0.6417,0.9933,0.8816,1.5286
nonb_116_nb,False Positive,0,0.0008,0.2852,0.9601,0.8134,0.4654,0.0905,0.665,0.0,0.4181,0.0383,0.5917,0.7262,0.6267,0.3138,0.0318,0.0,0.0823,0.0196,0.8427,0.7661,0.0823,0.7539,0.6675,0.7588,0.5338,0.0864,0.9087,0.868,0.6259,0.1165,0.7139,0.2665,0.4059,0.5729,0.0,0.3733,0.0004075976196299,0.0201849320982353,0.0004075976196299,1.366,1.297,0.935,3.358,0.36886,0.07386,1.9495,0.5891,0.5198,0.001257,1.4989,0.3267,0.1648,0.000833,95.51,2,63.3,-0.0008,-0.27949999999999997,-0.9536,-0.6243000000000001,0.1785,-0.0595,0.665,0.0,0.4181,0.0383,0.4352,0.6846,-0.09699999999999998,0.2828,0.0318,0.0,0.0774,-0.010599999999999998,0.405,0.6789,0.0782,0.7057,0.6675,0.7026,0.5338,0.06770000000000001,0.06519999999999992,-0.35530000000000006,0.6259,0.1165,0.7139,0.2665,0.4059,0.5607,0.0,0.3709,67.29665851670741,6.019393833179798,50.0,84.0,70.86122448979592,66.69795918367348,-4.16326530612244,-4.883269753032342,-0.0106215764068131,0.8381,0.7931,0.8238,0.8216,4.0076
nonb_056_nb,False Positive,0,0.0546,0.8745,0.9544,0.9478,0.0375,0.1068,0.3439,0.0016,0.0318,0.0081,0.3032,0.5509,0.5852,0.1011,0.4099,0.0742,0.2217,0.229,0.5045,0.74,0.035,0.6585,0.5037,0.7637,0.5607,0.2062,0.5566,0.9495,0.6822,0.3407,0.3782,0.0033,0.868,0.044,0.458,0.0008,0.0,0.0,0.0,0.988,0.627,0.863,1.395,0.42914,0.08375,1.82,0.5512,-0.2687,-0.000311,1.0877,0.2546,-0.1035,-0.000155,95.59,1,32.25,-0.0546,-0.8745,-0.881,-0.5884,0.0375,0.017100000000000004,0.3235,0.0016,0.0318,0.0081,0.3032,0.3227,0.5175,0.0921,0.39690000000000003,0.018800000000000004,0.2167,0.10429999999999999,0.24769999999999998,0.29100000000000004,0.035,0.2583,0.4246,0.308,0.5428,0.1051,-0.049799999999999955,-0.3072999999999999,0.639,0.2502,0.3162,0.0025,0.868,0.044,0.3577,0.0,72.53708231458843,5.296510726878581,55.0,91.0,72.77142857142857,72.74285714285715,-0.0285714285714249,-0.64571569650295,-0.0014044930864664,0.6057,0.5045,0.518,0.5952,1.2494
nonb_074_nb,False Positive,0,0.0277,0.5827,0.9104,0.9682,0.401,0.0,0.0302,0.0033,0.0073,0.0073,0.0513,0.154,0.4034,0.1288,0.4352,0.009,0.5379,0.7628,0.5632,0.8256,0.0,0.2551,0.9389,0.8174,0.9984,0.8965,0.6047,0.564,0.0359,0.401,0.326,0.295,0.1296,0.5778,0.2665,0.683,0.0,0.0,0.0,3.098,1.024,0.715,0.965,0.27314,0.04922,2.2205,0.7873,0.485,0.001423,2.1649,0.4673,0.9197,0.002476,96.18,1,34.0,-0.008100000000000001,-0.30069999999999997,0.652,-0.1279,0.3709,0.0,0.0302,0.0033,0.0073,0.0073,0.0253,0.09619999999999998,0.379,0.1174,0.4352,0.009,0.5192,0.5395,-0.12390000000000001,0.476,0.0,0.0040999999999999925,0.4124000000000001,0.3871,-0.01629999999999998,0.23629999999999995,-0.6047,-0.5631999999999999,0.0359,0.39530000000000004,0.326,0.28200000000000003,0.1296,0.5192000000000001,0.2584,-0.11660000000000004,83.29339853300733,6.623436232113814,64.0,107.0,80.04897959183674,84.35510204081632,4.306122448979579,6.523426487102091,0.0141890733814074,0.3051,0.1462,0.1484,0.2916,0.5582
nonb_071_nb,False Positive,0,0.4271,0.8704,0.6129,0.5607,0.2135,0.2209,0.7042,0.0081,0.0774,0.009,0.4295,0.1695,0.1385,0.022,0.7979,0.2372,0.6659,0.6936,0.9218,0.7359,0.0,0.0163,0.7539,0.7327,0.6267,0.8011,0.013,0.2037,0.1989,0.2046,0.2901,0.0204,0.8313,0.2095,0.8468,0.4287,0.0073367571533382,0.0853400793754679,0.0073367571533382,1.726,0.837,0.766,1.421,0.31371,0.06646,1.3876,0.3362,-0.2443,-0.000383,2.3981,0.6671,0.6325,0.001803,92.13,1,45.91,-0.4271,-0.8704,-0.5094000000000001,-0.5370999999999999,0.1353,-0.008200000000000013,0.6781,0.0081,0.0774,0.009,0.42869999999999997,0.16790000000000002,0.10519999999999999,0.0049,0.3994,0.14429999999999998,0.6422,0.6251,0.2428999999999999,0.6765,0.0,0.0163,0.7531,0.7197,0.6243,0.7767000000000001,0.0114,-0.119,0.1989,0.2046,0.2901,0.0204,0.8280000000000001,0.1068,0.8321999999999999,0.22409999999999997,76.55664221678892,6.475633808676137,55.0,105.0,72.9469387755102,78.76326530612245,5.816326530612244,8.933085383433017,0.0194303107850636,0.1949,0.0532,0.057,0.1927,0.4591
nonb_022_nb,False Positive,0,0.6414,0.8183,0.4466,0.4458,0.1385,0.1671,0.5925,0.022,0.313,0.0049,0.6756,0.1948,0.5729,0.2388,0.6789,0.3456,0.3961,0.4254,0.3048,0.3659,0.0204,0.1149,0.6985,0.401,0.7506,0.3928,0.4173,0.524,0.1059,0.0579,0.4425,0.0905,0.8297,0.0799,0.8924,0.3985,0.409064971060569,0.491661286366727,0.409064971060569,1.438,0.745,0.824,1.118,0.51457,0.12406,1.6171,0.5908,0.9413,0.002865,2.3424,1.3536,3.2479,0.008951,85.99,1,44.34,-0.6414,-0.8069000000000001,-0.10750000000000004,-0.3471,0.1043,0.008999999999999994,0.48489999999999994,0.017099999999999997,0.2999,0.0049,0.6406,0.17450000000000002,0.3667,0.12310000000000001,0.5802,0.13529999999999998,0.1696,0.21600000000000003,0.273,0.22580000000000003,0.0204,0.097,0.6969,0.33089999999999997,0.7425,0.269,0.1304,-0.45480000000000004,0.1059,0.0579,0.4425,0.0905,0.7758999999999999,0.0015999999999999973,0.7352,-0.1541,73.71067644661777,8.129869370970098,52.0,99.0,66.42040816326531,78.8,12.37959183673469,18.683290459769204,0.0406379346596393,0.3913,0.3351,0.4123,0.3771,1.0956
nonb_068_nb,False Positive,0,0.1491,0.7661,0.6626,0.4352,0.0562,0.295,0.6626,0.0065,0.207,0.0407,0.3619,0.2258,0.3472,0.194,0.6544,0.4947,0.0114,0.1777,0.9258,0.2404,0.6072,0.1907,0.6846,0.1182,0.3056,0.0856,0.542,0.7465,0.4833,0.1695,0.4629,0.044,0.7938,0.0326,0.4254,0.542,0.0395369691041004,0.1948686664863334,0.0395369691041004,1.941,0.719,0.809,0.905,0.33771,0.06891,1.6981,0.425,0.3641,0.001036,2.0813,0.6413,-0.8807,-0.002867,88.09,1,38.93,-0.1491,-0.7661,0.01629999999999998,-0.41400000000000003,0.0562,0.009700000000000014,0.44670000000000004,0.0049,0.207,0.0407,0.3463,0.1915,0.07089999999999999,0.1614,0.5713,0.1711,0.0114,-0.1622,0.3668,0.21030000000000001,0.6014999999999999,0.1467,0.6846,0.1101,0.30479999999999996,-0.019499999999999997,-0.32930000000000004,-0.4547,0.4833,0.1695,0.4629,0.0367,0.7938,0.029299999999999996,0.4124,0.37329999999999997,67.36837815810921,6.010008839684387,49.0,85.0,63.089795918367344,67.6734693877551,4.583673469387762,6.080230641192073,0.0132250802418533,0.4895,0.3591,0.3943,0.3906,1.2388
nonb_085_nb,False Positive,0,0.2779,0.9055,0.4605,0.2828,0.2152,0.0742,0.8305,0.0187,0.1418,0.022,0.3382,0.1288,0.282,0.2143,0.8574,0.2812,0.5615,0.511,0.903,0.7253,0.0,0.0407,0.4629,0.4996,0.6675,0.5444,0.1711,0.2258,0.0905,0.128,0.5289,0.0945,0.8289,0.0522,0.8737,0.0269,0.0306513409961685,0.1774972276337766,0.0297546262329828,1.505,0.911,0.942,1.261,0.34271,0.06752,1.6325,0.397,0.1045,1e-06,2.8929,0.7743,0.9851,0.001937,90.32,2,52.19,-0.2779,-0.8892,0.022800000000000042,-0.26899999999999996,0.1826,0.0513,0.5468000000000001,0.008900000000000002,0.1361,0.022,0.3154,0.1255,0.1459,0.14750000000000002,0.6773,0.17439999999999997,0.5599,0.4914,0.48979999999999996,0.6365000000000001,0.0,0.0407,0.46209999999999996,0.498,0.6675,0.5379,0.154,-0.18339999999999998,0.0905,0.1272,0.5289,0.0945,0.8289,0.050499999999999996,0.859,0.009000000000000001,73.98044009779952,6.788307373913467,54.0,103.0,72.15918367346939,73.79591836734694,1.6367346938775569,1.6834815988786511,0.0036617326783657,0.3756,0.3058,0.3523,0.3636,1.2047
nonb_051_nb,False Positive,0,0.2469,0.8158,0.2176,0.7416,0.1443,0.0725,0.6936,0.0098,0.3847,0.0008,0.7628,0.7938,0.3081,0.4988,0.7832,0.1084,0.3716,0.0016,0.0359,0.6976,0.0799,0.8533,0.6699,0.8386,0.5371,0.0139,0.6536,0.4776,0.4116,0.5542,0.2681,0.1842,0.6202,0.0782,0.8468,0.458,0.6877802233634955,0.4642777002536472,0.6873726257438657,1.116,0.697,0.816,1.163,0.35386,0.06136,1.3637,0.3888,-0.0322,1.3e-05,1.68,0.3962,0.2266,0.000958,77.0,1,36.66,-0.2469,-0.7555999999999999,-0.04000000000000001,-0.304,0.1393,-0.0203,0.6936,0.009,0.3831,0.0008,0.5753,0.5639,-0.2005,0.3056,0.7498,0.049800000000000004,0.3586,0.0016,0.0359,0.45309999999999995,0.0799,0.59,0.6699,0.5811,0.533,0.010599999999999998,0.25839999999999996,-0.4148,0.4116,0.5379,0.2681,0.1842,0.6169,0.0766,0.8117,0.031799999999999995,73.08475957620212,5.939602628452866,55.0,92.0,74.2,69.39591836734694,-4.804081632653066,-4.683871841227114,-0.010187866973849,0.8628,0.8373,0.9768,0.8486,5.3022
nonb_010_nb,False Positive,0,0.0,0.1557,0.7066,0.6267,0.4776,0.2641,0.3309,0.0041,0.2388,0.2209,0.1997,0.4906,0.6161,0.0302,0.8452,0.1899,0.445,0.0489,0.5909,0.5289,0.0481,0.5493,0.5477,0.3415,0.9919,0.0587,0.9633,0.5306,0.8036,0.8272,0.401,0.1255,0.2738,0.4205,0.6055,0.1361,0.0097008233471916,0.0988420781925905,0.0096193038232656,1.173,0.538,0.846,1.03,0.46843,0.08701,1.9657,0.5674,-0.8971,-0.002114,1.9439,0.4126,0.1342,0.000611,94.28,1,31.43,0.0,-0.1557,-0.031700000000000006,-0.3407,0.4743,-0.10999999999999999,0.3309,0.0041,0.2388,0.2209,0.1997,0.4124,0.6161,0.0302,0.7107,-0.04559999999999999,0.28200000000000003,0.006499999999999995,0.5909,0.5281,0.0449,0.5012,0.5477,0.3146,-0.1573,-0.007300000000000004,-0.9633,-0.5306,0.17679999999999996,0.42300000000000004,0.31779999999999997,0.0758,0.2641,0.34140000000000004,-0.5004,0.00810000000000001,77.50937245313773,5.292784082018298,60.0,94.0,77.06122448979592,77.00816326530612,-0.0530612244897952,-0.5162985911454812,-0.0011229985669287,0.6417,0.1702,0.1814,0.4873,0.5422
nonb_014_nb,False Positive,0,0.0725,0.8965,0.2926,0.7082,0.1165,0.3676,0.0848,0.119,0.2494,0.0285,0.2967,0.0424,0.7669,0.2127,0.3203,0.6007,0.1059,0.6919,0.6039,0.6553,0.1964,0.0628,0.5795,0.6512,0.8248,0.9324,0.3374,0.8883,0.0293,0.0261,0.5681,0.0147,0.8109,0.0179,0.8101,0.414,0.070269829624195,0.2556012141379254,0.070269829624195,0.893,0.507,0.636,0.783,0.41114,0.08705,2.8093,0.771,1.7336,0.004077,1.9047,0.2559,0.164,0.000367,2.41,0,0.8,-0.0725,-0.8769,0.1296,-0.35939999999999994,0.0946,0.12139999999999998,0.0693,0.029300000000000007,0.2494,0.0139,0.2909,0.0383,0.14349999999999996,0.06840000000000002,0.29259999999999997,0.10020000000000001,0.1059,0.40750000000000003,0.586,0.5102,0.1956,0.06199999999999999,0.5795,0.5257000000000001,0.6422,0.18909999999999993,-0.1018,-0.7498,0.0293,0.0261,0.5681,0.011399999999999999,0.8109,0.0179,0.3774,0.14920000000000003,75.4083129584352,6.523759797629511,58.0,99.0,80.9673469387755,73.88979591836734,-7.0775510204081655,-6.955249555999781,-0.0151283296487216,0.3186,0.2099,0.2414,0.2894,0.8468
nonb_117_nb,False Positive,0,0.4034,0.8044,0.617,0.4401,0.4507,0.0122,0.1434,0.0081,0.1899,0.2233,0.5575,0.5786,0.4971,0.0872,0.5232,0.0155,0.3407,0.0579,0.7351,0.4222,0.0285,0.4262,0.3032,0.5941,0.2429,0.0709,0.9226,0.8109,0.4156,0.7359,0.0,0.0106,0.5118,0.5925,0.4898,0.3138,0.0440205429200293,0.2051407680619705,0.0440205429200293,1.72,0.605,0.851,1.184,0.39271,0.06497,1.7053,0.583,-0.1287,0.000196,2.0171,0.6887,1.0264,0.002919,92.73,2,47.7,-0.4034,-0.758,0.35209999999999997,-0.2559,0.4507,0.004900000000000001,0.1434,0.0081,0.1899,0.216,0.5575,0.3822,0.47429999999999994,0.025300000000000003,0.5224,0.0155,0.326,0.0366,0.6568999999999999,-0.02210000000000001,0.0261,-0.043999999999999984,0.02200000000000002,0.07179999999999997,0.2274,0.04479999999999999,-0.0603999999999999,-0.7188,0.34230000000000005,0.40919999999999995,0.0,0.0073,0.4417,0.2657,-0.15730000000000002,-0.13690000000000002,78.16707416462917,6.580375717025715,58.0,103.0,77.7265306122449,78.87755102040816,1.1510204081632622,3.211168895295589,0.006984597923427,0.7489,0.2781,0.3043,0.515,0.561
nonb_029_nb,False Positive,0,0.0473,0.6683,0.5786,0.3374,0.3374,0.1043,0.1002,0.0,0.3341,0.0139,0.3097,0.1654,0.5958,0.1019,0.524,0.0807,0.2616,0.5257,0.6259,0.6838,0.0277,0.1475,0.7734,0.661,0.4336,0.5705,0.6732,0.7922,0.2372,0.1426,0.5143,0.1418,0.009,0.075,0.0375,0.1826,0.012309448112823,0.1102629838158787,0.012309448112823,1.494,1.459,0.724,0.812,0.419,0.08955,2.3975,0.7606,0.8869,0.001933,3.725,1.0976,0.5617,0.000514,87.63,2,49.61,-0.0473,-0.6683,-0.25839999999999996,-0.30160000000000003,0.3023,-0.0359,0.1002,0.0,0.3341,0.0139,0.3081,0.154,0.5518,0.045599999999999995,0.5086,0.039099999999999996,0.2201,0.0953,0.12790000000000007,0.2363,0.0236,0.0921,0.6504,0.2762,0.4075,0.1654,-0.6601,-0.6169,0.2372,0.1426,0.5143,0.13779999999999998,0.009,0.0546,0.033400000000000006,-0.03420000000000001,70.15647921760392,6.877550263614305,51.0,93.0,68.28979591836735,67.01632653061225,-1.2734693877550995,-4.66285450331706,-0.0101421522638761,0.3013,0.2084,0.2249,0.2886,0.5346
